,MFRISCOA-1,RA,SIMECB,FUNO11,ICHB,GENTERA,SORIANAB,ELEKTRA,CHDRAUIB,LIVEPOLC-1,AUTLANB,HERDEZ,GAPB,OMAB,MEGACPO,PINFRA,LABB,ALSEA,ARA,ASURB,AMXB,AC,AXTELCPO,KIMBERA,CEMEXCPO,BIMBOA,BOLSAA,GCARSOA1,FEMSAUBD,GFNORTEO,GFINBURO,ORBIA,GRUMAB,GMEXICOB,PE&OLES,TLEVISACPO,SIGMAFA,WALMEX
AUTLANB,0.0031767454012997798,0.018552351418120144,-0.016006218849628412,-0.004366290366692671,0.03257428970120599,0.0019369494339338267,0.007958085741510135,-0.02178738420925251,0.05163568766404554,0.013670851316501503,1.1102230246251565e-16,0.0012785054423335857,-0.03442845181783437,-0.004619536156293888,0.025842022590761834,-0.003126581406211651,0.00490537307384778,0.03837975696482289,0.010817884105221859,-0.03001656131936835,0.011021333685911155,-0.006659639832369571,0.036687343367944436,0.04208883673464396,-0.02481155390864362,0.05865130998559627,0.011774524666548367,0.02902509823021636,0.001091583922493894,-0.00335547922151197,0.019304005224072135,0.00993900299979894,0.03399142011689989,-0.00957463319018631,-0.017192748957857218,0.04667502618829139,0.01789277159078302,0.031218910103226763
HERDEZ,0.03280460637871903,-0.044385761946568375,0.04356373481369111,0.02772109159223815,0.003874434701964191,0.014400311382842368,-0.02067244134114468,0.04466989704685423,-0.018723866668459488,-0.04359017742237575,0.0012785054423335857,-1.1102230246251565e-16,0.019457714781362823,0.002164257054699914,-0.004915373502755352,0.014790081232978397,0.016287893430535272,-0.0278303837139538,-0.043152859776103974,0.019142074307867546,0.013763258137324763,-0.0012277481192486672,-0.013728656746247098,0.009784894897392316,0.05582692275187551,0.025847479772247217,-0.02273371213616407,-0.0003559092393964902,0.01948355789607628,0.006734450477777598,0.004975815125062177,0.03250452786622002,0.00035380100686346894,0.052733632036900624,0.03540976531489176,0.024806880401964604,0.01627362723845588,0.004978614106823681
GAPB,-0.03481283818715007,0.015445018800580856,-0.049539221802307284,-0.022170055341166894,-0.042269552233809835,-0.009153518614670397,-0.019562408485944316,-0.007497073431371751,0.00027747518295609397,-0.03240608267058037,-0.034428451817834355,0.019457714781362795,-2.220446049250313e-16,-0.1886075206004617,0.014332598315547895,-0.041437072844402734,0.011400739607927951,0.0002638236349257195,0.013474925073122923,-0.25430558187605773,0.001407941808372476,-0.012414133376123876,0.022159879247868997,-0.010493279644703979,-0.012391932768659686,-0.02686175858467582,0.023565698536185037,-0.03658251407320329,-0.009203733877884535,-0.018551936081179665,-0.028999657543028523,-0.025986082354694406,0.003521518543737029,-0.04089098131192059,-0.04965921225302841,-0.018398273275607335,-0.052053479312089146,-0.009049113914581103
OMAB,-0.021248857371851296,-0.032062836046264975,-0.07131371590398743,-0.0022668586315859884,-0.01846288150550355,-0.03727684548587412,0.011694829397919021,-0.007311227671267767,-0.0045548762510333185,0.003291954602958669,-0.004619536156293874,0.0021642570546999695,-0.18860752060046165,2.220446049250313e-16,-0.01890739629108973,-0.047970516372852434,0.017022020109283803,-0.006366820312939059,-0.03354098029159719,-0.14243170702435803,0.0014226465496098017,-0.004639943793891627,-0.017807436125588133,0.01753249688281211,-0.026813154182217858,0.006885497824703823,-0.019828140079455103,-0.02122802706595081,-0.003680747673417639,-0.03052982084824174,-0.008400457055600552,-0.015079989325113147,-0.01606562172710188,-0.039687286364367746,-0.002314920730220521,-0.005673479385995273,-0.03129559946735866,-0.0027110643345113206
MEGACPO,0.00649328665257598,0.0026404769986008714,0.0010672978021539076,0.017464905175529025,0.04795718548098262,0.034768946640435575,0.019894097860877674,0.035143865625290656,0.031383244545137426,0.009909815671313854,0.025842022590761883,-0.004915373502755296,0.014332598315547923,-0.01890739629108973,0.0,0.02618593622013672,0.02080855419108854,0.007559150596306963,0.0278514762494141,0.03619498209903835,0.014745764483173301,0.03279517758264816,0.0004281812213683678,-0.008660991666505385,0.008066982030179748,0.028961716544197838,-0.027141064134146048,0.016120509184664455,0.06821097058018612,-0.0008430424309683326,0.0005573885050904337,-0.009556432223807365,-0.020703344716148472,0.005834871453868878,-0.004018004662235397,-0.06134820759076773,0.03657512893932098,0.012699417658698767
PINFRA,0.020208659735909157,-0.015200672607524751,0.0029318946890983383,-0.024921233967262924,-0.007506607032170154,0.01967663966300373,0.03223491974489617,-0.015542666889709775,0.010556859296082272,-0.005239274083427725,-0.003126581406211526,0.014790081232978425,-0.04143707284440268,-0.04797051637285249,0.02618593622013672,-1.1102230246251565e-16,-0.012402770496753035,-0.008618814311139644,0.011814098086236485,-0.01957923864932054,-0.0023426162574669562,-0.03400951904889005,0.023182419405675142,-0.0024297551959874264,0.021065301449223472,-0.01080585094252684,-0.018953412072333836,-0.041056033130509095,0.019361235792805992,0.008382811402000978,-0.025691113322099834,-0.032069269570341286,-0.011235915015315762,-0.03325562553571987,-0.011204867341532032,0.027261234276070467,-0.020221643983991455,0.01429165064072821
LABB,0.03707966419185031,0.019570567846974474,0.03230058076603162,0.006921383544449433,0.03252036417012426,-0.018691862373080598,0.02594483161810761,-0.033037984547944085,0.030851948547071767,0.04204915730580422,0.004905373073847766,0.016287893430535258,0.011400739607927979,0.017022020109283803,0.020808554191088527,-0.012402770496753063,0.0,-0.005928425483436028,0.005004509228637433,-2.618936579229514e-05,-0.007954183025615819,0.024352182592502353,0.03353601434151808,-0.010351023055504449,-0.0069800192582664955,0.003343456271567069,-0.007623680185343901,0.00275870951742363,0.015460885257511936,0.014877366646242979,-0.0037055194806099867,-0.008726360140749845,0.027211121391303716,-0.00990097634747536,0.06354973523723836,0.004905406732644779,-0.0035039920072259534,0.007982110207511633
ALSEA,0.0029359287923164668,-0.045985983818387005,-0.013212996420674028,-0.024904661540573414,0.0003884830056202493,-0.054369790710911636,-0.01043983840469212,0.023975598840557832,0.001946173902568904,-0.014809835224436907,0.03837975696482289,-0.027830383713953855,0.0002638236349257195,-0.006366820312939059,0.007559150596306935,-0.008618814311139533,-0.005928425483436001,-2.220446049250313e-16,0.015433349115188455,-0.00553966505167891,0.015907338028846058,0.040749121007421785,0.011630830665010305,-0.01798915855269942,-0.004053740708792608,-0.003458644186352,-0.015083807862859372,-0.006798680251190958,-0.027477916510570827,-0.025914715530245824,-0.010569829952953969,-0.03834466412170931,0.001152135270946708,0.015181887507939917,0.018210049175860138,-0.008073130851350169,0.006765265765287576,0.010538822146372306
ARA,0.02603591168220054,-0.015308375880759312,0.04717730143760791,0.031001865674807283,-0.028938725560944734,-0.04551549546282174,0.02713431645481329,0.03357280521378182,0.010943253596960911,0.006776857949676335,0.010817884105221831,-0.04315285977610395,0.013474925073122923,-0.03354098029159716,0.027851476249414128,0.011814098086236513,0.005004509228637488,0.01543334911518851,-1.1102230246251565e-16,-0.008795940335127955,0.004211468344647723,0.017524783702950963,-0.029991096681266705,0.02340955000992309,-0.03494680573059575,-0.000264534823065099,-0.008103552377515533,0.0258864688604086,0.0027901476318129836,-0.010918120529063963,-0.0037605404530581255,0.019241950067474423,0.041530101166629974,-0.020357619032602053,0.010663677073265071,0.030591260611049192,0.014430753789297368,0.019745576591399305
ASURB,-0.019940106603184404,0.011488477809952324,-0.05402032101853273,0.011094344271007694,-0.0685545022778758,-0.007994953551478612,0.005772523285627662,-0.02375389966274799,-0.01276566346177141,-0.011713960374936716,-0.030016561319368307,0.019142074307867574,-0.2543055818760576,-0.14243170702435787,0.036194982099038375,-0.01957923864932054,-2.618936579229514e-05,-0.00553966505167891,-0.00879594033512801,0.0,-0.01003754527196743,0.0029997098886471174,0.02478413620829381,-0.007181097280038934,-0.04421412498916477,-0.01917904147856128,0.03022309491270042,-0.03043275745172469,-0.04983001801164394,-0.014543542926583275,-0.010374060983248223,-0.02087785789051924,0.007754374358536709,-0.026880384370479155,-0.010089365062086825,-0.03588673009892401,-0.023700421779510816,-0.005403343936460303
