,MFRISCOA-1,RA,SIMECB,FUNO11,ICHB,GENTERA,SORIANAB,ELEKTRA,CHDRAUIB,LIVEPOLC-1,AUTLANB,HERDEZ,GAPB,OMAB,MEGACPO,PINFRA,LABB,ALSEA,ARA,ASURB,AMXB,AC,AXTELCPO,KIMBERA,CEMEXCPO,BIMBOA,BOLSAA,GCARSOA1,FEMSAUBD,GFNORTEO,GFINBURO,ORBIA,GRUMAB,GMEXICOB,PE&OLES,TLEVISACPO,SIGMAFA,WALMEX
AUTLANB,0.12489851005752776,0.10945549441743614,0.10998209165610934,0.1035840415824091,0.13635614273587374,0.11651249506599468,0.11209098185904465,0.08909634398682838,0.1385611717026887,0.1408270959235685,1.0,0.10117469006581216,0.08973096106941814,0.08846036965428337,0.08304848050125083,0.12109105615340887,0.11164650080539885,0.12771036027534177,0.13359008528895244,0.09078656294735432,0.1301428138318142,0.12117565695241832,0.1100834189668329,0.13981066960697658,0.1482015374301984,0.1548657633910524,0.12459199074368955,0.15325217251972953,0.13039278580525374,0.1479304644776883,0.15439979835001832,0.1549313831378801,0.11663357438345832,0.15868669065210847,0.14731339875360047,0.11878352280470392,0.14287358574995548,0.1264103460685089
HERDEZ,0.12887366914260706,0.1773092580673181,0.08617169058668202,0.1746571376981964,0.11700922255210212,0.1819591189930608,0.13440474263057658,0.08788102120721436,0.17189930296675288,0.19685636389231662,0.10117469006581216,0.9999999999999998,0.1925148138666503,0.18782090135107926,0.11378652597288232,0.1856709013048417,0.13342736596027313,0.18532154862204933,0.1470062762291987,0.18995398989393805,0.18475319998683995,0.1686145603441875,0.13106518109293092,0.1729544522832879,0.19870757211905926,0.19079041337442212,0.1583326526460726,0.20255058564263226,0.18797516892985333,0.2097327859567356,0.2136769395053573,0.19441813699115573,0.14482561881554123,0.1933219507262044,0.15934314227861532,0.18065952355845644,0.19993480882597714,0.16275855563810174
GAPB,0.11180600529671707,0.26898793078829897,0.02589908843914444,0.27278090083636364,0.05913621007760701,0.26831367010178186,0.15014240028561326,0.06899488331360397,0.20088716319368086,0.26300541838062286,0.08973096106941814,0.19251481386665026,1.0,0.33566992459073786,0.14897990790964402,0.26972246459901666,0.14836639932334986,0.2565752363547113,0.14393271019560114,0.33704258613951193,0.25057508460382955,0.22425428826649663,0.14497642654486576,0.2013837266300194,0.25431024472278047,0.22097540056021675,0.19063279393546215,0.25519622758522886,0.2586731472118473,0.28410030785007173,0.2826360835800489,0.23049170552775794,0.16944102178711287,0.22064732794134867,0.15137389292222472,0.2606688721843112,0.26740584924264826,0.1990340249159024
OMAB,0.1102972220486166,0.26184216829026286,0.027041292387028824,0.26539790834970106,0.05963194563397373,0.2613207510589494,0.14709237094879804,0.06828508504617528,0.19659622049465925,0.2566407717335746,0.08846036965428339,0.18782090135107932,0.3356699245907378,1.0000000000000002,0.14543494879192076,0.2627658366769015,0.14536867032134565,0.2501881571854949,0.14148983298294476,0.3272356591256829,0.24443710626692508,0.21884761445535245,0.1420653734301718,0.1970988703073811,0.24837743229384313,0.21630044328846404,0.18643396060464626,0.2493261987481963,0.2522639938687713,0.27714802001814665,0.2758527252182544,0.2254938827391773,0.16581739205450574,0.2160538659645102,0.14893018295481805,0.25397809062433396,0.26092901300882665,0.1945825579161434
MEGACPO,0.10591367611149403,0.1397700892645051,0.0733438651951194,0.13727562101179544,0.09835243098073694,0.14383479685012784,0.1087265632138553,0.07259868147749314,0.1385999863668102,0.15701997313682484,0.08304848050125088,0.11378652597288236,0.14897990790964405,0.14543494879192076,1.0,0.1469788809087554,0.10797126461485658,0.14735537792329387,0.11996870119757222,0.14721270130615896,0.14717281580880168,0.13454592237782476,0.10609918938607998,0.1394887915942228,0.15907359773409055,0.15393436275696692,0.1273720527558733,0.16235842701677877,0.14954678607011923,0.16708962055433177,0.1705835308604788,0.15658671098978647,0.11676088185597079,0.15614530749926062,0.13027617095963007,0.14310346162763604,0.15946059915378435,0.1307737667510125
PINFRA,0.15368323988294372,0.2373041577778627,0.0917884388059551,0.23550993200207115,0.13001851350204457,0.24179185325533975,0.16781047869302815,0.10317155851160922,0.21661376647857628,0.25546261421048444,0.121091056153409,0.18567090130484173,0.26972246459901666,0.26276583667690145,0.1469788809087554,0.9999999999999998,0.166436536912948,0.2425104850472884,0.17898840622342738,0.2652022428634499,0.24059603560788775,0.2185840213608496,0.16331854969214302,0.2177779861515087,0.25535692380491226,0.23997228231608886,0.2007757273915383,0.25939001113156834,0.24562908395889377,0.2730464057949359,0.27665262862478923,0.2457286326067633,0.18254102579277376,0.24242429327378512,0.19296776553920342,0.23877852030901953,0.2595221173791538,0.20707800666998608
LABB,0.14312413109912114,0.15476391706733855,0.11358431480132873,0.14958803898117978,0.145458607342476,0.16165129786217647,0.13699116758513805,0.10025136910874945,0.1719643201555167,0.1848693807012352,0.11164650080539884,0.1334273659602731,0.14836639932334988,0.14536867032134565,0.10797126461485657,0.166436536912948,1.0000000000000002,0.1707498152040097,0.157260634225854,0.1479125619222474,0.17213434002524927,0.15872037239767986,0.1341127233860562,0.17328945188218844,0.19069577861622206,0.1915904263256858,0.15634278238708482,0.19585979379412113,0.17377163306563362,0.19553729796524652,0.201705985431047,0.19328807760991343,0.14480973368525443,0.19532586196558352,0.17215557869506004,0.16259348997685816,0.18765512447267002,0.15958847762442935
ALSEA,0.16248103808620903,0.23247365451152266,0.10485618826741777,0.22960225384182464,0.14423800313504923,0.23797115503694788,0.17205400401760879,0.11023667831553653,0.2207382160130961,0.2553400664236631,0.12771036027534177,0.18532154862204928,0.2565752363547113,0.2501881571854949,0.14735537792329384,0.24251048504728845,0.17074981520400973,0.9999999999999998,0.1866130379293237,0.2528404634631648,0.23993106815968732,0.2186289491816495,0.16766771346470388,0.22203606006404414,0.2568755830883351,0.24484241505347687,0.20375115708319938,0.2615310188384821,0.2444042737724079,0.272343562008656,0.2769375475669375,0.24990982996915592,0.18598749619991084,0.2478384595140675,0.2019142591766544,0.23582749806852496,0.25935536860311037,0.2096847962137373
ARA,0.1717325248091454,0.16373938646988978,0.1456050858104544,0.156366917421207,0.18261424339009918,0.17290125900642164,0.1579784896418863,0.1216721121562308,0.19646875226534716,0.20423697681858538,0.13359008528895241,0.1470062762291987,0.14393271019560117,0.1414898329829448,0.11996870119757225,0.1789884062234274,0.1572606342258541,0.18661303792932377,0.9999999999999999,0.14463334458439034,0.18932442834099475,0.17557836080294867,0.15495729439635086,0.1981386258811103,0.21319227828672105,0.21931247802053794,0.17743570651041649,0.21985531582039394,0.190277824049366,0.2151449300421505,0.22347834137892877,0.2201349830065418,0.165403845824182,0.2242759272415346,0.20406252038267683,0.17527453985869806,0.20724972321892096,0.18046035924391118
ASURB,0.11330371750164861,0.26396977721682424,0.029903899619041403,0.26735734625098284,0.06310086323858488,0.2636389672301315,0.1496428748342351,0.07046168482758776,0.19970368208358238,0.25962457010371787,0.09078656294735435,0.18995398989393805,0.33704258613951193,0.32723565912568303,0.147212701306159,0.2652022428634499,0.14791256192224736,0.2528404634631648,0.1446333445843903,1.0000000000000002,0.24717221760191793,0.22142112587992588,0.14457754320070798,0.20023825371776927,0.251584109412536,0.2197840911507513,0.18919848870650366,0.25266523317262096,0.25498176975091874,0.28025910449037156,0.2791410535505509,0.22895106203706483,0.16843206910304287,0.2196406060803419,0.15241839992975584,0.2563796750342611,0.2639544562243092,0.1973707685669302
